country,year,Energy_HighTech,Energy_RnD,Energy_Patents,Openness_Top10Income_INV,Openness_HumanCapital,Cohesion_Gini_INV,Cohesion_Homicide_INV,Demography_Fertility,Hard_Population,Hard_GDP_USD,Hard_Military_Pct,Geo_Freshwater,Geo_ArableLand,Hard_EnergyVulnerability_INV,Openness_RegQuality,Cohesion_GovEffectiveness
ESP,2022,12.5837187911388,1.40684,1308.0,24.8,,33.6,0.679512839473507,1.16,47786102.0,1448850658406.62,1.4055469125943,111.2,11690558.3,,,
ESP,2023,9.56253561613111,1.49362,1308.0,24.5,,33.4,0.690855954769765,1.12,48352528.0,1619481980719.64,1.4715775760116,111.2,11496755.0,,,
ESP,2024,9.28447661569937,1.49362,1308.0,24.5,,33.4,0.690855954769765,1.1,48848840.0,1725671652742.19,1.43210737406914,111.2,11496755.0,,,
NLD,2000,,1.78907,2465.0,,,,1.12088359004318,1.72,15925513.0,417649282153.726,1.43342083323197,11.0,1022700.0,,,
NLD,2001,,1.79214,2110.0,,,,1.24824619864232,1.71,16046180.0,432536219668.898,1.43475082877619,11.0,1008800.0,,,
NLD,2002,,1.73931,2122.0,,,,1.19719664433762,1.73,16148929.0,475529972122.746,1.42155215440017,11.0,1015200.0,,,
NLD,2003,,1.77665,2288.0,,,,1.23419738555447,1.75,16225302.0,582435617081.96,1.43794632366222,11.0,1091100.0,,,
NLD,2004,,1.78132,2187.0,23.7,,29.8,1.16282145658851,1.72,16281779.0,661224886143.245,1.42068916216587,11.0,1127500.0,,,
NLD,2005,,1.7667,2217.0,23.4,,29.0,1.05674155563289,1.71,16319868.0,688133699635.797,1.39083240225484,11.0,1111000.0,,,
NLD,2006,,1.73208,2168.0,24.7,,30.0,0.776046758999861,1.72,16346101.0,737593995289.411,1.38651514016655,11.0,1069800.0,,,
NLD,2007,29.0637289988816,1.66063,2079.0,24.1,,29.6,0.86502275645006,1.72,16381696.0,853499460872.552,1.34687487455341,11.0,1059800.0,,,
NLD,2008,26.0445135250103,1.61247,2421.0,23.7,,29.3,0.903763742179582,1.77,16445593.0,957901566041.406,1.29710010302488,11.0,1066600.0,,,
NLD,2009,28.0439383106726,1.65161,2575.0,22.4,,27.9,0.923031739705049,1.79,16530388.0,878954223140.234,1.38580992838475,11.0,1054700.0,,,
NLD,2010,27.8649964298346,1.69388,2527.0,22.4,,27.8,0.858612976325238,1.79,16615394.0,852464982433.335,1.31752879372712,11.0,1022600.0,,,
NLD,2011,25.2390821012445,1.8651,2585.0,22.6,,27.8,0.848611455055905,1.76,16693074.0,913140741332.687,1.27726127378573,11.0,1006000.0,,,
NLD,2012,25.4832942720764,1.90094,2375.0,22.5,,27.6,0.857217506852641,1.72,16754962.0,845689017065.625,1.22552534668627,11.0,1011000.0,,,
NLD,2013,24.6659051147577,2.13953,2315.0,22.8,,28.1,0.736721493873159,1.68,16804432.0,883951539006.669,1.1572088159419,11.0,1038400.0,,,
NLD,2014,24.5559687632591,2.15067,2294.0,23.3,,28.6,0.722251091061564,1.71,16865008.0,901556501756.467,1.14761127983414,11.0,1045000.0,,,
NLD,2015,24.074012919385,2.11792,2207.0,23.0,,28.2,0.607922883579319,1.66,16939923.0,775743675302.734,1.11786033539529,11.0,1042000.0,,,
NLD,2016,24.0087404866077,2.11546,2290.0,22.9,,28.2,0.546362553519554,1.66,17030314.0,797163949289.885,1.14449960079147,11.0,1028000.0,,,
NLD,2017,22.9219025245367,2.14167,2241.0,23.3,,28.5,0.762328497745067,1.62,17131296.0,848233537845.884,1.13721447777951,11.0,1037000.0,,,
NLD,2018,22.5132061163246,2.1027,2111.0,23.0,,28.1,0.574010651743461,1.59,17231624.0,929733599796.862,1.1961416179648,11.0,1021000.0,,,
NLD,2019,23.0482346929973,2.14036,2228.0,23.9,,29.2,0.712758090417298,1.57,17344874.0,928903005576.469,1.29180842332848,11.0,1011100.0,,,
NLD,2020,23.1639760853804,2.26514,2198.0,21.6,,26.0,0.686068183497271,1.54,17441500.0,932560861701.17,1.40607718904592,11.0,1004830.0,,,
NLD,2021,22.0023211908273,2.21542,2080.0,21.4,,25.7,0.710637312796065,1.62,17533044.0,1054472123449.6,1.36537490886658,11.0,1003000.0,,,
NLD,2022,21.9578380124342,2.17529,2080.0,21.4,,25.7,0.798685419651381,1.49,17700982.0,1046540797548.64,1.30419995572639,11.0,1004000.0,,,
NLD,2023,24.5106465274936,2.26719,2080.0,21.4,,25.7,0.690893081283378,1.43,17877117.0,1135475867551.0,1.44136515676766,11.0,1009000.0,,,
NLD,2024,23.4680052763745,2.26719,2080.0,21.4,,25.7,0.690893081283378,1.43,17993485.0,1214927698572.66,1.91642541759119,11.0,1009000.0,,,
BEL,2000,,1.9362,577.0,28.3,,33.1,2.06794627670662,1.67,10251250.0,236792460312.471,1.35086536826323,12.0,862000.0,,,
BEL,2001,,2.03279,571.0,28.3,,33.1,2.74132280198769,1.67,10286570.0,236746141604.37,1.28352328807131,12.0,845000.0,,,
BEL,2002,,1.90325,601.0,28.3,,33.1,3.08720442799957,1.65,10332785.0,258383599375.177,1.22376131677303,12.0,832000.0,,,
BEL,2003,,1.8412,519.0,22.2,,28.1,3.08720442799957,1.67,10376133.0,318082528506.588,1.22119401053058,12.0,835000.0,,,
BEL,2004,,1.8205,514.0,25.1,,30.5,3.08720442799957,1.72,10421137.0,369214712443.206,1.15659439046667,12.0,840000.0,,,
BEL,2005,,1.7906,517.0,23.9,,29.3,3.08720442799957,1.76,10478617.0,385714762230.039,1.09664118158572,12.0,843000.0,,,
BEL,2006,,1.82269,490.0,22.4,,28.1,3.08720442799957,1.8,10547958.0,408259840868.823,1.05612306878486,12.0,842000.0,,,
BEL,2007,8.4658386362656,1.84999,454.0,23.5,,29.2,3.08720442799957,1.82,10625700.0,470922156309.453,1.09801876439276,12.0,839000.0,,,
BEL,2008,8.94694983794495,1.93684,575.0,22.7,,28.4,3.08720442799957,1.85,10709973.0,517328087920.078,1.22191451658895,12.0,844000.0,,,
BEL,2009,11.3575445439539,1.99134,669.0,22.7,,28.6,3.08720442799957,1.84,10796493.0,485014525992.461,1.16353003394252,12.0,840000.0,,,
BEL,2010,9.26523010448885,2.0613,620.0,22.7,,28.4,3.08720442799957,1.86,10895586.0,481556503720.001,1.09018110220613,12.0,834000.0,,,
BEL,2011,8.67483840621061,2.15739,636.0,22.3,,28.1,3.08720442799957,1.81,11038264.0,527196649048.639,1.04450113453523,12.0,825000.0,,,
BEL,2012,8.9420007987591,2.27079,755.0,21.9,,27.5,3.08720442799957,1.8,11106932.0,498414364944.961,1.0370296665755,12.0,803000.0,,,
BEL,2013,10.6406117548271,2.32047,715.0,21.8,,27.7,3.08720442799957,1.76,11159407.0,524097026598.55,1.0045200869807,12.0,816000.0,,,
BEL,2014,11.9393517315379,2.35858,889.0,22.4,,28.1,3.08720442799957,1.74,11209057.0,537987419164.351,0.966272329768275,12.0,817000.0,,,
BEL,2015,12.3351739681226,2.43496,949.0,22.2,,27.7,3.08720442799957,1.7,11274196.0,461044767544.531,0.911829965009217,12.0,829500.0,,,
BEL,2016,13.3312451633933,2.53291,1054.0,22.2,,27.6,3.08720442799957,1.68,11331422.0,474271566739.729,0.898085290562566,12.0,849400.0,,,
BEL,2017,11.4917903557909,2.67654,1001.0,21.9,,27.4,3.08720442799957,1.65,11375158.0,500908767351.53,0.886837200658898,12.0,836000.0,,,
BEL,2018,11.7058640594516,2.86365,892.0,22.2,,27.2,3.08720442799957,1.62,11427054.0,542638913427.921,0.892442476666613,12.0,850000.0,,,
BEL,2019,14.1440138847213,3.15154,876.0,22.3,,27.2,3.08720442799957,1.6,11488980.0,536726344405.489,0.887004950933882,12.0,857286.0,,,
BEL,2020,15.2618615789713,3.36823,862.0,21.4,,26.0,3.08720442799957,1.55,11538604.0,529694473501.791,1.00592796693225,12.0,864876.6,,,
BEL,2021,21.3799638763737,3.40589,799.0,21.9,,26.6,1.08030153549307,1.6,11586195.0,598522422241.851,1.04263994220028,12.0,865640.0,,,
BEL,2022,22.8179135173265,3.19592,799.0,22.2,,26.4,1.08030153549307,1.53,11680210.0,591085783326.267,1.16246551287247,12.0,863550.0,,,
BEL,2023,18.6668227645892,3.27235,799.0,22.2,,26.8,1.08030153549307,1.47,11779946.0,651330595110.011,1.18422875211757,12.0,863153.6,,,
BEL,2024,20.3921453422236,3.27235,799.0,22.2,,26.8,1.08030153549307,1.44,11858610.0,671370081636.406,1.2770531266155,12.0,863153.6,,,
CHE,2000,,2.26386,2083.0,25.9,,33.4,0.960466836994092,1.5,7184250.0,279216033870.204,1.02928011745958,40.4,408038.5,,,
CHE,2001,,2.26386,1859.0,25.9,,33.4,1.19008237930126,1.38,7229854.0,286582672434.226,0.991880080138388,40.4,408765.3,,,
CHE,2002,,2.26386,1827.0,24.1,,31.7,1.18152122781488,1.39,7284753.0,309301422430.386,0.956388349764947,40.4,407594.9,,,
CHE,2003,,2.26386,1831.0,24.1,,31.7,1.18152122781488,1.39,7339001.0,362075086507.76,0.926630419400856,40.4,406267.0,,,
CHE,2004,,2.60818,1742.0,24.1,,31.6,1.18152122781488,1.42,7389625.0,403912891033.374,0.888925074606932,40.4,405776.3,,,
CHE,2005,,2.60818,1643.0,24.1,,31.6,1.18152122781488,1.42,7437115.0,418284865884.998,0.83306403652778,40.4,405412.3,,,
CHE,2006,,2.60818,1740.0,26.0,,33.9,1.18152122781488,1.44,7483934.0,441634672196.523,0.753808477874928,40.4,406158.8,,,
CHE,2007,23.6373793222083,2.60818,1692.0,26.7,,34.3,1.18152122781488,1.46,7551117.0,490740715594.802,0.718232323663411,40.4,405879.5,,,
CHE,2008,24.704650878,2.65296,1594.0,26.3,,33.8,1.18152122781488,1.48,7647675.0,567267767519.158,0.722484412265189,40.4,405489.1,,,
CHE,2009,26.3823815882319,2.65296,1684.0,25.6,,32.9,0.659115273445603,1.5,7743831.0,554212916092.271,0.73179337674355,40.4,405213.9,,,
CHE,2010,25.8090118685212,2.65296,1622.0,25.4,,32.6,0.664472756521145,1.52,7824909.0,598851028906.58,0.687220165933277,40.4,403749.4,,,
CHE,2011,25.2735394877831,2.65296,1597.0,24.6,,31.7,0.581221136763671,1.52,7912398.0,715888126682.396,0.694782257657599,40.4,403051.3,,,
CHE,2012,26.0587678960902,2.87456,1480.0,25.0,,31.6,0.562575490598645,1.52,7996861.0,686420221557.99,0.669001710434324,40.4,403017.7,,,
CHE,2013,26.7510678341774,2.87456,1525.0,25.5,,32.5,0.704468878665988,1.52,8089346.0,706234937370.968,0.712636242390875,40.4,402901.7,,,
CHE,2014,26.6587283403628,2.87456,1480.0,25.5,,32.5,0.500596106180341,1.54,8188649.0,726537808338.0,0.634898338463689,40.4,399441.7,,,
CHE,2015,27.0515100038866,3.04577,1477.0,25.2,,32.3,0.688078876533782,1.54,8282396.0,694118186379.628,0.651341082840214,40.4,398398.8,,,
CHE,2016,27.335457169438,3.04577,1462.0,25.8,,33.0,0.537319784436855,1.54,8373338.0,687895460902.713,0.664750475412517,40.4,398695.3,,,
CHE,2017,14.0238568621919,3.04671,1337.0,25.5,,32.7,0.532315829369355,1.52,8451840.0,695200833086.499,0.66568455676088,40.4,398184.0,,,
CHE,2018,13.3182169315591,3.04671,1283.0,25.8,,33.1,0.587106357663197,1.52,8514329.0,725568717468.001,0.652876569793988,40.4,398138.9,,,
CHE,2019,12.9094936723953,3.14983,1369.0,26.6,,34.0,0.53628529631628,1.48,8575280.0,721369112726.724,0.696324324760463,40.4,398794.4,,,
CHE,2020,12.8450867094278,3.14983,1384.0,26.4,,33.7,0.543944872228796,1.46,8638167.0,741999406005.627,0.772558973227674,40.4,399841.5,,,
CHE,2021,14.2350632729725,3.24862,1288.0,26.6,,33.8,0.482369204585241,1.52,8704546.0,815309330986.719,0.67289247365512,40.4,395464.6,,,
CHE,2022,29.9881397976664,3.24862,1288.0,26.6,,33.8,0.477697117734824,1.39,8777088.0,828508926958.393,0.682061302644033,40.4,396598.8,,,
CHE,2023,29.3340286978728,3.22178,1288.0,26.6,,33.8,0.597481940544685,1.33,8888822.0,894424821645.205,0.705659021596424,40.4,396420.9,,,
CHE,2024,29.6239015157944,3.22178,1288.0,26.6,,33.8,0.597481940544685,1.29,9005582.0,936564198048.516,0.717812077671144,40.4,396420.9,,,
SWE,2000,,,4224.0,22.2,,27.0,1.08204358809711,1.54,8872109.0,262903560280.282,1.81219616487946,171.0,2599300.0,,,
SWE,2001,,3.87215,3926.0,21.9,,26.5,0.977965262336652,1.57,8895960.0,242497797484.776,1.76644912426107,171.0,2678800.0,,,
SWE,2002,,3.87215,3358.0,21.3,,26.2,1.13164676508968,1.65,8924958.0,267371907446.776,1.62865223371684,171.0,2654500.0,,,
SWE,2003,,3.5823,3025.0,20.1,,25.3,0.948826864882924,1.71,8958229.0,334072443515.576,1.58816297928906,171.0,2641600.0,,,
SWE,2004,,3.36628,2768.0,21.1,,26.1,1.18970734144495,1.75,8993531.0,384545442175.019,1.43407694057924,171.0,2645700.0,,,
SWE,2005,,3.3641,2522.0,21.1,,26.8,0.919181722281867,1.77,9029572.0,391688455928.597,1.4088832755238,171.0,2687100.0,,,
SWE,2006,,3.47963,2446.0,21.1,,26.4,1.00213388442621,1.85,9080505.0,422528394459.353,1.31996199535912,171.0,2645500.0,,,
SWE,2007,16.8057230661083,3.24176,2527.0,21.6,,27.1,1.2133435654997,1.88,9148092.0,490047789548.441,1.30317126242131,171.0,2631400.0,,,
SWE,2008,17.2485871067251,3.49083,2549.0,22.4,,28.1,0.889380578965065,1.91,9219637.0,514614100832.941,1.17073406588482,171.0,2614700.0,,,
SWE,2009,18.7732990037937,3.41266,2186.0,21.4,,27.3,1.00013550222933,1.94,9298515.0,434311714442.499,1.1657412674695,171.0,2627700.0,,,
SWE,2010,19.4114842380157,3.18756,2196.0,21.8,,27.7,0.970332147893121,1.98,9378126.0,492750897239.447,1.19449893581106,171.0,2618600.0,,,
SWE,2011,18.6981620670435,3.20686,2004.0,21.6,,27.6,0.857210073297811,1.9,9449213.0,570538581144.45,1.10855139297702,171.0,2604100.0,,,
SWE,2012,17.9838317924104,3.24636,2288.0,21.6,,27.6,0.714324244275151,1.91,9519374.0,549739674655.127,1.13574610579856,171.0,2593800.0,,,
SWE,2013,18.0253832958642,3.27557,2332.0,22.2,,28.8,0.906191475133898,1.89,9600379.0,584125353119.18,1.11768901606678,171.0,2588620.0,,,
SWE,2014,17.8774672401497,3.12457,1984.0,22.2,,28.4,0.89723711300655,1.88,9696110.0,577727767303.596,1.1347022453612,171.0,2580730.0,,,
SWE,2015,18.1290954128906,3.24088,2038.0,22.9,,29.2,1.14291761252879,1.85,9799186.0,501602351911.6,1.07374144708625,171.0,2575190.0,,,
SWE,2016,17.8376016375053,3.25643,2032.0,23.3,,29.6,1.06819519352472,1.85,9923085.0,513058312950.939,1.05595798245271,171.0,2565580.0,,,
SWE,2017,15.1103424459526,3.39374,1992.0,22.3,,28.8,1.12349926472939,1.78,10057698.0,535172356784.769,1.0325978685581,171.0,2555110.0,,,
SWE,2018,14.1643140590828,3.34602,1838.0,22.9,,30.0,1.06138286689242,1.76,10175214.0,549649344043.182,1.04000297143706,171.0,2541990.0,,,
SWE,2019,14.5057835745267,3.39847,1802.0,22.7,,29.3,1.07985845098683,1.71,10278887.0,530894124494.418,1.09692312001944,171.0,2540000.0,,,
SWE,2020,15.1359508380239,3.50181,1764.0,22.4,,28.9,1.19764105277864,1.67,10353442.0,544265668451.678,1.15009466283262,171.0,2539000.0,,,
SWE,2021,13.9348317468926,3.41565,1771.0,22.7,,29.8,1.08485573554827,1.67,10415811.0,631693331300.776,1.18992635880485,171.0,2535000.0,,,
SWE,2022,17.2566541363702,3.47239,1771.0,24.7,,31.6,1.10609575089503,1.53,10486941.0,575071237640.921,1.33147661923348,171.0,2528000.0,,,
SWE,2023,17.6238520277113,3.59978,1771.0,22.3,,29.3,1.14675703743944,1.45,10536632.0,578990915246.07,1.50126036606591,171.0,2526000.0,,,
SWE,2024,17.6524551082203,3.59978,1771.0,22.3,,29.3,1.14675703743944,1.43,10569709.0,603715224265.798,1.99771738810168,171.0,2526000.0,,,
DNK,2000,,2.18774,1730.0,20.2,,23.8,1.08621178676501,1.77,5339616.0,164043817223.59,1.45846561683975,6.0,2281000.0,,,
DNK,2001,,2.32339,1757.0,20.2,,23.8,0.970361429775316,1.74,5358783.0,164881594415.341,1.53154262127753,6.0,2292000.0,,,
DNK,2002,,2.43935,1815.0,20.2,,23.8,0.892863952273446,1.72,5375931.0,178788209558.311,1.50685882049485,6.0,2276000.0,,,
DNK,2003,,2.50711,1772.0,21.4,,25.6,0.892863952273446,1.76,5390574.0,218421193436.252,1.46466732860503,6.0,2266000.0,,,
DNK,2004,,2.41328,1877.0,20.6,,24.9,0.892863952273446,1.78,5404523.0,251986155630.852,1.42024015449579,6.0,2269000.0,,,
DNK,2005,,2.38721,1658.0,21.0,,25.2,0.892863952273446,1.8,5419432.0,265150087711.985,1.30811146758176,6.0,2332000.0,,,
DNK,2006,,2.39875,1503.0,21.7,,25.9,0.892863952273446,1.85,5437272.0,283386151543.687,1.37505574678224,6.0,2347000.0,,,
DNK,2007,18.2573624878991,2.50921,1660.0,22.1,,26.2,0.892863952273446,1.84,5461438.0,320213157595.018,1.30402280174653,6.0,2306000.0,,,
DNK,2008,16.8570341112745,2.76081,1634.0,21.0,,25.2,0.892863952273446,1.89,5493621.0,354979471960.142,1.34882681237568,6.0,2402000.0,,,
DNK,2009,18.9310512130896,3.04209,1518.0,21.8,,26.7,0.892863952273446,1.84,5523095.0,322619152194.594,1.34441225473678,6.0,2431000.0,,,
DNK,2010,15.4688409278647,2.91389,1626.0,22.5,,27.2,0.75704832266481,1.87,5547683.0,322345594075.47,1.39710181036952,6.0,2421000.0,,,
DNK,2011,15.2745652031744,2.94198,1574.0,22.7,,27.3,0.825726922413442,1.75,5570572.0,344315595263.175,1.3123392890178,6.0,2499000.0,,,
DNK,2012,15.826335095061,2.9845,1406.0,23.1,,27.8,0.840498959524879,1.73,5591572.0,326792574244.963,1.35329314051826,6.0,2418000.0,,,
DNK,2013,15.822591156063,2.96145,1341.0,23.7,,28.5,0.854802453817294,1.67,5614932.0,344631016965.12,1.22352490397164,6.0,2407600.0,,,
DNK,2014,15.7179605296799,2.91543,1377.0,23.6,,28.4,1.31117471686599,1.69,5643475.0,352832602064.452,1.1497978040996,6.0,2432000.0,,,
DNK,2015,17.1655001970314,3.06422,1462.0,23.8,,28.2,1.09083852229384,1.71,5683483.0,301758922337.637,1.11481302624419,6.0,2351651.0,,,
DNK,2016,14.8833242354843,3.10209,1552.0,23.7,,28.2,0.977619325858153,1.79,5728010.0,312181849372.233,1.15107146564238,6.0,2370500.0,,,
DNK,2017,12.4279222825429,2.93576,1490.0,24.0,,28.7,1.23153392928012,1.75,5764980.0,331610593961.988,1.1399854112558,6.0,2367400.0,,,
DNK,2018,12.3547301877073,2.97895,1262.0,23.5,,28.2,1.00106587626187,1.73,5793636.0,355293374912.393,1.28310489294024,6.0,2388400.0,,,
DNK,2019,12.039996737934,2.90605,1351.0,23.5,,27.7,0.859901642730301,1.7,5814422.0,345401473012.615,1.29920660644454,6.0,2395932.0,,,
DNK,2020,13.2343925466707,2.96533,1261.0,22.9,,27.5,0.823111601929511,1.68,5831404.0,355631021931.621,1.37376885314973,6.0,2370930.0,,,
DNK,2021,13.9247982031326,2.74323,1090.0,23.8,,28.3,0.631746832067094,1.72,5856733.0,406110162088.054,1.29155763565745,6.0,2357000.0,,,
DNK,2022,15.988289228272,2.86709,1090.0,24.5,,29.3,0.982567307766424,1.55,5903037.0,400114306337.077,1.36156457421085,6.0,2360000.0,,,
DNK,2023,17.1321575837404,3.04841,1090.0,25.5,,29.9,0.840599404536194,1.5,5946952.0,404651706117.557,1.99961332917573,6.0,2365000.0,,,
DNK,2024,17.6194498489345,3.04841,1090.0,25.5,,29.9,0.840599404536194,1.47,5976992.0,424524722037.047,2.41617454160591,6.0,2365000.0,,,
NOR,2000,,,1311.0,23.3,,27.4,1.06883592856346,1.85,4490967.0,171457201935.968,1.70442346991516,382.0,879000.0,,,
NOR,2001,,1.56019,1189.0,23.3,,27.4,0.819734419341124,1.78,4513751.0,174239354070.977,1.70223168580233,382.0,881000.0,,,
NOR,2002,,1.62644,1178.0,23.3,,27.4,1.01365927914722,1.75,4538159.0,195914852576.467,2.07531910404726,382.0,878000.0,,,
NOR,2003,,1.67572,1079.0,23.3,,27.6,1.01365927914722,1.8,4564855.0,229385469337.024,1.96940449912105,382.0,871000.0,,,
NOR,2004,,1.53976,1142.0,27.1,,31.6,0.78401608975242,1.83,4591910.0,265268662473.297,1.84243477657857,382.0,869000.0,,,
NOR,2005,,1.47715,1143.0,26.3,,30.6,0.713803047463144,1.84,4623291.0,309978579743.888,1.57588467314326,382.0,862000.0,,,
NOR,2006,,1.44972,1119.0,21.2,,26.4,0.708079443938776,1.9,4660677.0,346915160681.708,1.44466802794409,382.0,858000.0,,,
NOR,2007,17.9336632987451,1.55795,1225.0,22.2,,27.1,0.63707658297604,1.9,4709153.0,402643260487.572,1.45917207799086,382.0,852600.0,,,
NOR,2008,18.648312613033,1.54556,1150.0,21.8,,27.0,0.713072143396291,1.96,4768212.0,464917553191.489,1.37033371660879,382.0,845100.0,,,
NOR,2009,19.9197869658293,1.71678,1246.0,21.3,,26.2,0.600585363631139,1.98,4828726.0,387976400617.019,1.59690979918941,382.0,834880.0,,,
NOR,2010,20.3684826960087,1.6412,1117.0,21.0,,25.7,0.593148682739496,1.95,4889252.0,431052143940.438,1.50762795492815,382.0,825600.0,,,
NOR,2011,21.5440989109981,1.61714,1122.0,20.5,,25.3,2.24108049961155,1.88,4953088.0,501360549669.404,1.44252755140788,382.0,818000.0,,,
NOR,2012,21.1240532638067,1.61053,1009.0,20.9,,25.7,0.538013921608383,1.85,5018573.0,512777309840.997,1.39318999611811,382.0,811900.0,,,
NOR,2013,21.0205001240338,1.64216,1101.0,21.3,,26.4,0.905489619398107,1.78,5079623.0,526014468085.106,1.40525218139781,382.0,807790.7,,,
NOR,2014,22.3154505616718,1.70369,1106.0,21.6,,26.8,0.564488422634429,1.75,5137232.0,501736471832.848,1.46227942776465,382.0,808180.0,,,
NOR,2015,22.2637499039318,1.92351,1153.0,22.2,,27.5,0.462448150409719,1.72,5188607.0,388159512245.53,1.49812327266489,382.0,807141.0,,,
NOR,2016,20.9563395259628,2.03286,1227.0,23.1,,28.5,0.515662484007301,1.71,5234519.0,370956547619.048,1.61734383599671,382.0,805122.0,,,
NOR,2017,21.5970984465797,2.08168,1152.0,21.6,,27.0,0.530624369587454,1.62,5276968.0,401745275035.261,1.70515328594991,382.0,801490.0,,,
NOR,2018,21.1178200437435,2.03482,1082.0,22.2,,27.6,0.470654459145075,1.56,5311916.0,439788625883.8,1.71529737478335,382.0,803210.0,,,
NOR,2019,22.4920145628444,2.13599,957.0,22.4,,27.7,0.523586594350632,1.53,5347896.0,408742840909.091,1.84373537818427,382.0,802002.0,,,
NOR,2020,22.0688842926826,2.24436,880.0,22.9,,28.4,0.576285998471727,1.48,5379475.0,367633418886.627,1.96598369239436,382.0,804497.0,,,
NOR,2021,20.5863715899543,1.88764,946.0,24.2,,29.1,0.536233629966067,1.55,5408320.0,503367986030.268,1.67632184694899,382.0,804000.0,,,
NOR,2022,23.8849460450338,1.55081,946.0,22.0,,26.9,0.549772609467286,1.41,5457127.0,596297651035.798,1.46436961628818,382.0,804000.0,,,
NOR,2023,25.6746143774999,1.85142,946.0,21.6,,26.5,0.724747049690651,1.4,5519601.0,482949731776.587,1.81314737150102,382.0,803000.0,,,
NOR,2024,25.4139359384172,1.85142,946.0,21.6,,26.5,0.724747049690651,1.45,5572279.0,483592648313.301,2.09124111193175,382.0,803000.0,,,
FIN,2000,,3.24271,2579.0,22.8,,27.2,2.85923954080999,1.73,5176209.0,125967821110.589,1.24000997169797,107.0,2188100.0,,,
FIN,2001,,3.19405,2390.0,22.8,,27.2,3.00695589855842,1.73,5188008.0,129519672868.898,1.1431199131475,107.0,2193300.0,,,
FIN,2002,,3.25409,2162.0,22.8,,27.2,2.5381950279836,1.72,5200598.0,140360963811.765,1.15346267852331,107.0,2205100.0,,,
FIN,2003,,3.29898,1972.0,23.0,,27.7,1.97584671266105,1.76,5213014.0,171612867735.686,1.44547443507181,107.0,2213800.0,,,
FIN,2004,,3.30943,2011.0,23.2,,27.9,2.83083034374696,1.8,5228172.0,197458297639.769,1.46771855552706,107.0,2220700.0,,,
FIN,2005,,3.32412,1830.0,23.0,,27.6,2.26835951096456,1.8,5246096.0,204859368790.661,1.46470451104851,107.0,2236500.0,,,
FIN,2006,,3.33285,1816.0,23.0,,28.0,2.25967394424093,1.84,5266268.0,217044068234.117,1.44270225678265,107.0,2260500.0,,,
FIN,2007,21.7677559554834,3.33727,1804.0,23.3,,28.3,2.43915813118889,1.83,5288720.0,256360251537.648,1.28760998478864,107.0,2256700.0,,,
FIN,2008,21.4878899291626,3.53719,1799.0,22.9,,27.8,2.50311619145414,1.85,5313399.0,285698662071.094,1.39102532971688,107.0,2259100.0,,,
FIN,2009,18.0159799627138,3.73427,1806.0,22.6,,27.5,2.24767232458861,1.86,5338871.0,253480783439.453,1.56084541207723,107.0,2258300.0,,,
FIN,2010,13.1468637622035,3.70524,1731.0,22.5,,27.7,2.20011725879187,1.87,5363352.0,249429613683.334,1.49172644486325,107.0,2254800.0,,,
